X,Y,OBJECTID,Reported_Date,Occurrence_Category,Occurrence_Group,Occurrence_Type_Group,Intersection,Reported_Day,Reported_Month,Reported_Year,Date_Reported
-113.5034931,53.51614103,183,2022/08/31 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,106 ST/80 AV,31,8,2022,31-08-2022
-113.685337,53.52209338,184,2022/08/31 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,213 ST/88 AV,31,8,2022,31-08-2022
-113.4871392,53.56105314,185,2022/08/31 12:00:00+00,Non-Violent,Property,Theft Under $5000,112 AV/95 ST,31,8,2022,31-08-2022
-113.5047659,53.54093058,186,2022/08/31 12:00:00+00,Non-Violent,Property,Theft Under $5000,107 ST/JASPER AV,31,8,2022,31-08-2022
-113.501079,53.53883593,187,2022/08/31 12:00:00+00,Disorder,General Disorder,Suspicious Person,100 AV/105 ST,31,8,2022,31-08-2022
-113.4854417,53.54217262,188,2022/08/31 12:00:00+00,Violent,Personal Violence,Assault,97 ST/JASPER AV,31,8,2022,31-08-2022
-113.3984061,53.57036978,189,2022/08/31 12:00:00+00,Disorder,General Disorder,Trespassing,118 AV/37 ST,31,8,2022,31-08-2022
-113.4707255,53.45399781,190,2022/08/31 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,25 AV/92 ST,31,8,2022,31-08-2022
-113.4955667,53.54397686,191,2022/08/31 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 ST/POST RD,31,8,2022,31-08-2022
-113.6960678,53.55259411,192,2022/08/31 12:00:00+00,Disorder,General Disorder,Trouble with Person,WEST BROOK WY/WEST VIEW BV,31,8,2022,31-08-2022
-113.4180983,53.58914175,193,2022/08/31 12:00:00+00,Non-Violent,Property,Theft Under $5000,50 ST/50 ST,31,8,2022,31-08-2022
-113.7079908,53.51771451,194,2022/08/31 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,227 ST/ROSENTHAL BV,31,8,2022,31-08-2022
-113.5196567,53.5655925,195,2022/08/31 12:00:00+00,Non-Violent,Property,Theft Under $5000,AIRPORT RD/KINGSWAY ,31,8,2022,31-08-2022
-113.5517044,53.58101178,196,2022/08/31 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,YELLOWHEAD TR/YELLOWHEAD TR,31,8,2022,31-08-2022
-113.4199198,53.5146548,197,2022/08/31 12:00:00+00,Non-Violent,Property,Theft Under $5000,50 ST/SHERWOOD PARK FW,31,8,2022,31-08-2022
-113.5084314,53.54460676,198,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,103 AV/109 ST,30,8,2022,30-08-2022
-113.517612,53.53885158,199,2022/08/30 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,100 AV/114 ST,30,8,2022,30-08-2022
-113.5521005,53.55439117,200,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,109 AV/133 ST,30,8,2022,30-08-2022
-113.5903872,53.55109804,201,2022/08/30 12:00:00+00,Disorder,General Disorder,Suspicious Vehicle,107 AV/156 ST,30,8,2022,30-08-2022
-113.5207524,53.51810152,202,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,112 ST/82 AV,30,8,2022,30-08-2022
-113.5029233,53.53883449,203,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,100 AV/106 ST,30,8,2022,30-08-2022
-113.4367703,53.56293507,204,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 AV/65 ST,30,8,2022,30-08-2022
-113.5063402,53.61007415,205,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,149 AV/HURON PL,30,8,2022,30-08-2022
-113.4428189,53.624119,206,2022/08/30 12:00:00+00,Disorder,General Disorder,Trouble with Person,66 ST/163 AV,30,8,2022,30-08-2022
-113.6159534,53.53175574,207,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,170 ST/95 AV,30,8,2022,30-08-2022
-113.4672979,53.57984412,208,2022/08/30 12:00:00+00,Disorder,General Disorder,Trouble with Person,124 AV/82 ST,30,8,2022,30-08-2022
-113.4920136,53.589592,209,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,130 AV/97 ST,30,8,2022,30-08-2022
-113.3752398,53.63766191,210,2022/08/30 12:00:00+00,Violent,Personal Violence,Assault,ALBERTA HOSPITAL LN-4/ALBERTA HOSPITAL LN-4,30,8,2022,30-08-2022
-113.3518984,53.6312594,211,2022/08/30 12:00:00+00,Non-Violent,Property,Break and Enter Residential,FIR AV/EVERGREEN DR,30,8,2022,30-08-2022
-113.3905029,53.60645238,212,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,142 AV/32 ST,30,8,2022,30-08-2022
-113.4955637,53.54308067,213,2022/08/30 12:00:00+00,Disorder,General Disorder,Trespassing,102 AV/102 ST,30,8,2022,30-08-2022
-113.4443005,53.55977517,214,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,71 ST/ADA BV,30,8,2022,30-08-2022
-113.5674692,53.54430233,215,2022/08/30 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,109 AV/143 ST,30,8,2022,30-08-2022
-113.4955667,53.54397686,216,2022/08/30 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,102 ST/POST RD,30,8,2022,30-08-2022
-113.5349369,53.59948949,217,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,30,8,2022,30-08-2022
-113.5084341,53.54980465,218,2022/08/30 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,106 AV/109 ST,30,8,2022,30-08-2022
-113.519777,53.56773603,219,2022/08/30 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,AIRPORT RD/AIRPORT RD,30,8,2022,30-08-2022
-113.5411865,53.58601925,220,2022/08/29 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,127 ST/128 AV,29,8,2022,29-08-2022
-113.5529723,53.54937204,221,2022/08/29 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,106 AV/134 ST,29,8,2022,29-08-2022
-113.6159534,53.53175574,222,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,170 ST/95 AV,29,8,2022,29-08-2022
-113.6153576,53.52485889,223,2022/08/29 12:00:00+00,Non-Violent,Property,Fraud - Financial,170 ST/90 AV,29,8,2022,29-08-2022
-113.4643935,53.51814785,224,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,82 AV/89 ST,29,8,2022,29-08-2022
-113.6295354,53.51835866,225,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,177A ST/85 AV,29,8,2022,29-08-2022
-113.4812197,53.57195565,226,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,119 AV/91 ST,29,8,2022,29-08-2022
-113.4708679,53.59052161,227,2022/08/29 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,131 AV/85 ST,29,8,2022,29-08-2022
-113.4871647,53.56425849,228,2022/08/29 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,114 AV/95 ST,29,8,2022,29-08-2022
-113.5047659,53.54093058,229,2022/08/29 12:00:00+00,Disorder,General Disorder,Trouble with Person,107 ST/JASPER AV,29,8,2022,29-08-2022
-113.5021796,53.4831107,230,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,45 AV/45 AV,29,8,2022,29-08-2022
-113.6016782,53.50086869,231,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,WOLF RIDGE PT/WOLF RIDGE PT,29,8,2022,29-08-2022
-113.5381494,53.58915574,232,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,125 ST/130 AV,29,8,2022,29-08-2022
-113.5155399,53.42474457,233,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,ELLERSLIE RD SW/JAMES MOWATT TR SW,29,8,2022,29-08-2022
-113.4444048,53.50629351,234,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,77 ST/CORONET RD,29,8,2022,29-08-2022
-113.6768978,53.51217175,235,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,GUARDIAN RD/WHITEMUD DR,29,8,2022,29-08-2022
-113.5714903,53.4363042,236,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,MULLEN WY/RABBIT HILL RD,29,8,2022,29-08-2022
-113.6203992,53.53769403,237,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,99A AV/99A AV,29,8,2022,29-08-2022
-113.4881256,53.54876353,238,2022/08/29 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,105 AV/97 ST,29,8,2022,29-08-2022
-113.4841962,53.54813992,239,2022/08/29 12:00:00+00,Violent,Personal Violence,Assault,104 AV/96 ST,29,8,2022,29-08-2022
-113.4909039,53.5444549,240,2022/08/29 12:00:00+00,Violent,Personal Violence,Assault,100 ST/102A AV,29,8,2022,29-08-2022
-113.5084314,53.54460676,241,2022/08/29 12:00:00+00,Drugs,Drug Violations,Drugs,103 AV/109 ST,29,8,2022,29-08-2022
-113.5194694,53.53763389,242,2022/08/29 12:00:00+00,Non-Violent,Property,Break and Enter Residential,115 ST/174 ST,29,8,2022,29-08-2022
-113.5485795,53.62813579,243,2022/08/29 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,130A ST/166 AV,29,8,2022,29-08-2022
-113.4812284,53.56888673,244,2022/09/06 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,117 AV/91 ST,6,9,2022,06-09-2022
-113.5462104,53.5604901,245,2022/09/06 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,130 ST/112 AV,6,9,2022,06-09-2022
-113.632783,53.54861018,246,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,105 AV/180 ST,6,9,2022,06-09-2022
-113.5413933,53.62919959,247,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,127 ST/127 ST,6,9,2022,06-09-2022
-113.4233909,53.53856763,248,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,CAPILANO TC/CAPILANO TC,6,9,2022,06-09-2022
-113.4937245,53.54314214,249,2022/09/06 12:00:00+00,Violent,Personal Violence,Assault,102 AV/101 ST,6,9,2022,06-09-2022
-113.3748388,53.45670993,250,2022/09/06 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,23 ST/27 AV,6,9,2022,06-09-2022
-113.4060671,53.57768013,251,2022/09/06 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,116 AV/42 ST,6,9,2022,06-09-2022
-113.5004635,53.5180798,252,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,105 ST/82 AV,6,9,2022,06-09-2022
-113.5555573,53.41979609,253,2022/09/06 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,GRAYDON HILL CR SW/GRAYDON HILL LK SW,6,9,2022,06-09-2022
-113.3686255,53.48102266,254,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,17 ST/17 ST,6,9,2022,06-09-2022
-113.6151016,53.5929092,255,2022/09/06 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,170 ST/ALBERTA HOSPITAL RD-3,6,9,2022,06-09-2022
-113.4473587,53.45016472,256,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,74 ST/74 ST,6,9,2022,06-09-2022
-113.523682,53.56730257,257,2022/09/06 12:00:00+00,Violent,Personal Violence,Assault,111 AV/KINGSWAY ,6,9,2022,06-09-2022
-113.523682,53.56730257,258,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 AV/KINGSWAY ,6,9,2022,06-09-2022
-113.4655309,53.56888607,259,2022/09/05 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,81 ST/117 AV,5,9,2022,05-09-2022
-113.5211623,53.60346116,260,2022/09/05 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,116 ST/141 AV,5,9,2022,05-09-2022
-113.5872689,53.55891155,261,2022/09/05 12:00:00+00,Disorder,General Disorder,Trouble with Person,154 ST/111 AV,5,9,2022,05-09-2022
-113.4286258,53.45867823,262,2022/09/05 12:00:00+00,Disorder,General Disorder,Trouble with Person,28 AV/HEWES WY,5,9,2022,05-09-2022
-113.4549228,53.46575938,263,2022/09/05 12:00:00+00,Disorder,General Disorder,Trouble with Person,34A AV/81 ST,5,9,2022,05-09-2022
-113.4690704,53.55808613,264,2022/09/05 12:00:00+00,Disorder,General Disorder,Trespassing,110 AV/83 ST,5,9,2022,05-09-2022
-113.4857835,53.5719633,265,2022/09/05 12:00:00+00,Disorder,General Disorder,Trouble with Person,119 AV/94 ST,5,9,2022,05-09-2022
-113.4871523,53.5627234,266,2022/09/05 12:00:00+00,Violent,Personal Violence,Assault,113 AV/95 ST,5,9,2022,05-09-2022
-113.4871523,53.5627234,267,2022/09/05 12:00:00+00,Non-Violent,Property,Theft Over $5000,113 AV/95 ST,5,9,2022,05-09-2022
-113.5549407,53.51372662,268,2022/09/05 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,BUENA VISTA RD/BUENA VISTA RD,5,9,2022,05-09-2022
-113.4078061,53.4813319,269,2022/09/05 12:00:00+00,Non-Violent,Property,Theft Over $5000,JOHNS RD/JORDAN CR,5,9,2022,05-09-2022
-113.4178826,53.60381137,270,2022/09/05 12:00:00+00,Violent,Personal Violence,Assault,140 AV/140 AV,5,9,2022,05-09-2022
-113.5519457,53.58501899,271,2022/09/05 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,127A AV/134 ST,5,9,2022,05-09-2022
-113.5001667,53.48626774,272,2022/09/05 12:00:00+00,Non-Violent,Property,Theft Under $5000,105 ST/48 AV,5,9,2022,05-09-2022
-113.5047578,53.55299889,273,2022/09/05 12:00:00+00,Disorder,General Disorder,Trouble with Person,107 ST/108 AV,5,9,2022,05-09-2022
-113.4498638,53.4742166,274,2022/09/05 12:00:00+00,Disorder,General Disorder,Trouble with Person,38 AV/76 ST,5,9,2022,05-09-2022
-113.4966073,53.5911129,275,2022/09/05 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,102A ST/131A AV,5,9,2022,05-09-2022
-113.5139251,53.54573353,276,2022/09/05 12:00:00+00,Disorder,General Disorder,Trouble with Person,103A AV/112 ST,5,9,2022,05-09-2022
-113.4343625,53.41929456,277,2022/09/05 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,61 ST SW/17 AV SW,5,9,2022,05-09-2022
-113.4575254,53.6094513,278,2022/09/05 12:00:00+00,Disorder,General Disorder,Trouble with Person,148 AV/75A ST,5,9,2022,05-09-2022
-113.4112111,53.62872632,279,2022/09/05 12:00:00+00,Non-Violent,Property,Theft Under $5000,167 AV/167 AV,5,9,2022,05-09-2022
-113.6089702,53.56743604,280,2022/09/05 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,117 AV/167 ST,5,9,2022,05-09-2022
-113.4953312,53.54609982,281,2022/09/05 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,102 ST/104 AV,5,9,2022,05-09-2022
-113.4655086,53.5719515,282,2022/09/05 12:00:00+00,Non-Violent,Property,Theft Under $5000,119 AV/81 ST,5,9,2022,05-09-2022
-113.5010678,53.57195283,283,2022/09/04 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,105 ST/119 AV,4,9,2022,04-09-2022
-113.5462275,53.57029574,284,2022/09/04 12:00:00+00,Violent,Personal Violence,Assault,118 AV/130 ST,4,9,2022,04-09-2022
-113.5903318,53.53005896,285,2022/09/04 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,156 ST/156 ST,4,9,2022,04-09-2022
-113.394984,53.4523263,286,2022/09/04 12:00:00+00,Disorder,General Disorder,Suspicious Person,25 AV/35 ST,4,9,2022,04-09-2022
-113.4797375,53.51704799,287,2022/09/04 12:00:00+00,Disorder,General Disorder,Trouble with Person,81 AV/97 ST,4,9,2022,04-09-2022
-113.4744194,53.57513139,288,2022/09/04 12:00:00+00,Disorder,General Disorder,Trespassing,121 AV/87 ST,4,9,2022,04-09-2022
-113.6177793,53.5273164,289,2022/09/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,92 AV/172 ST,4,9,2022,04-09-2022
-113.6877532,53.51987606,290,2022/09/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,BRECKENRIDGE CL/BRECKENRIDGE CL,4,9,2022,04-09-2022
-113.4385736,53.53747959,291,2022/09/04 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,98 AV/98 AV,4,9,2022,04-09-2022
-113.4742719,53.55855649,292,2022/09/04 12:00:00+00,Disorder,General Disorder,Trouble with Person,STADIUM RD/STADIUM RD,4,9,2022,04-09-2022
-113.4973851,53.53882828,293,2022/09/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,100 AV/103 ST,4,9,2022,04-09-2022
-113.4937103,53.57041394,294,2022/09/04 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Criminal Flight Event,101 ST/118 AV,4,9,2022,04-09-2022
-113.4937133,53.57944032,295,2022/09/04 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,101 ST/124 AV,4,9,2022,04-09-2022
-113.6062728,53.49174571,296,2022/09/04 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,WILKIN RD/WILKIN RD,4,9,2022,04-09-2022
-113.5121157,53.53566196,297,2022/09/04 12:00:00+00,Disorder,Mischief/Graffiti,Graffiti,111 ST/98 AV,4,9,2022,04-09-2022
-113.5885383,53.54129151,298,2022/09/04 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,155 ST/STONY PLAIN RD,4,9,2022,04-09-2022
-113.5164835,53.48773734,299,2022/09/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 ST/111 ST,4,9,2022,04-09-2022
-113.4946265,53.5161255,300,2022/09/04 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,80 AV/GATEWAY BV,4,9,2022,04-09-2022
-113.4426096,53.42059228,301,2022/09/04 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,66 ST SW/WELSH DR SW,4,9,2022,04-09-2022
-113.6204397,53.50047356,302,2022/09/04 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,172 ST/64 AV,4,9,2022,04-09-2022
-113.4963738,53.58735852,303,2022/09/03 12:00:00+00,Disorder,General Disorder,Trouble with Person,128 AV/129 AV,3,9,2022,03-09-2022
-113.6796025,53.55342604,304,2022/09/03 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,108 AV/209 ST,3,9,2022,03-09-2022
-113.6177177,53.5595788,305,2022/09/03 12:00:00+00,Non-Violent,Property,Fire Arson,111 AV/111 AV,3,9,2022,03-09-2022
-113.6009249,53.54872107,306,2022/09/03 12:00:00+00,Disorder,General Disorder,Trouble with Person,105 AV/162 ST,3,9,2022,03-09-2022
-113.4911637,53.46765889,307,2022/09/03 12:00:00+00,Violent,Personal Violence,Robbery Personal,34 AV/34 AV,3,9,2022,03-09-2022
-113.476746,53.51325403,308,2022/09/03 12:00:00+00,Non-Violent,Property,Break and Enter Residential,77 AV/96 ST,3,9,2022,03-09-2022
-113.6552647,53.5122069,309,2022/09/03 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,ANTHONY HENDAY DR/WHITEMUD DR,3,9,2022,03-09-2022
-113.4901964,53.56732349,310,2022/09/03 12:00:00+00,Disorder,General Disorder,Trouble with Person,116 AV/96 ST,3,9,2022,03-09-2022
-113.4920444,53.48311655,311,2022/09/03 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,45 AV/GATEWAY BV,3,9,2022,03-09-2022
-113.4901533,53.56270902,312,2022/09/03 12:00:00+00,Violent,Personal Violence,Assault,113 AV/96 ST,3,9,2022,03-09-2022
-113.3937171,53.56680032,313,2022/09/03 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,114 AV/34 ST,3,9,2022,03-09-2022
-113.4920355,53.4758952,314,2022/09/03 12:00:00+00,Violent,Personal Violence,Assault,G A MACDONALD AV/GATEWAY BV,3,9,2022,03-09-2022
-113.6205648,53.54136975,315,2022/09/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,STONY PLAIN RD/175 ST,3,9,2022,03-09-2022
-113.541191,53.58914944,316,2022/09/03 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,127 ST/130 AV,3,9,2022,03-09-2022
-113.4946265,53.5161255,317,2022/09/03 12:00:00+00,Non-Violent,Property,Theft Over $5000,80 AV/GATEWAY BV,3,9,2022,03-09-2022
-113.5910996,53.55898026,318,2022/09/03 12:00:00+00,Violent,Personal Violence,Assault,111 AV/156 ST,3,9,2022,03-09-2022
-113.5255763,53.52336109,319,2022/09/03 12:00:00+00,Disorder,General Disorder,Trouble with Person,114 ST/NOT NAMED RD,3,9,2022,03-09-2022
-113.5159998,53.61423679,320,2022/09/03 12:00:00+00,Violent,Personal Violence,Assault,153 AV/153 AV,3,9,2022,03-09-2022
-113.5708647,53.54401906,321,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,103 AV/145 ST,6,9,2022,06-09-2022
-113.5613935,53.5853041,322,2022/09/06 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Criminal Flight Event,128 AV/ST ALBERT TR,6,9,2022,06-09-2022
-113.5341435,53.54936487,323,2022/09/06 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,106 AV/123 ST,6,9,2022,06-09-2022
-113.559393,53.61020428,324,2022/09/06 12:00:00+00,Non-Violent,Property,Fraud - Financial,138A ST/147A AV,6,9,2022,06-09-2022
-113.4746199,53.55184841,325,2022/09/06 12:00:00+00,Non-Violent,Property,Break and Enter Residential,105A AV/90 ST,6,9,2022,06-09-2022
-113.5178144,53.52660845,326,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 ST/SASKATCHEWAN DR,6,9,2022,06-09-2022
-113.4099062,53.61964504,327,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,160 AV/46 ST,6,9,2022,06-09-2022
-113.5004635,53.5180798,328,2022/09/06 12:00:00+00,Disorder,General Disorder,Trespassing,105 ST/82 AV,6,9,2022,06-09-2022
-113.6656549,53.49367244,329,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Over $5000,199 ST/62 AV,6,9,2022,06-09-2022
-113.5903642,53.51950318,330,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,156 ST/87 AV,6,9,2022,06-09-2022
-113.5306657,53.52690395,331,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,116 ST/NOT NAMED RD,6,9,2022,06-09-2022
-113.5782259,53.49131817,332,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,RIVERBEND RD/RIVERBEND RD,6,9,2022,06-09-2022
-113.4673069,53.57828625,333,2022/09/06 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,123 AV/82 ST,6,9,2022,06-09-2022
-113.4837718,53.54727388,334,2022/09/06 12:00:00+00,Non-Violent,Property,Fraud - Financial,103A AV/96 ST,6,9,2022,06-09-2022
-113.6592904,53.3376877,335,2022/09/06 12:00:00+00,Non-Violent,Property,Possession Stolen Property,HIGHWAY 19  /RANGE ROAD 260  ,6,9,2022,06-09-2022
-113.4974096,53.54301262,336,2022/09/05 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,102 AV/103 ST,5,9,2022,05-09-2022
-113.5204556,53.52594265,337,2022/09/05 12:00:00+00,Violent,Personal Violence,Assault,NOT NAMED RD/NOT NAMED RD,5,9,2022,05-09-2022
-113.528668,53.54619242,338,2022/09/05 12:00:00+00,Disorder,General Disorder,Trouble with Person,104 AV/120 ST,5,9,2022,05-09-2022
-113.4293176,53.59855108,339,2022/09/05 12:00:00+00,Non-Violent,Property,Break and Enter Residential,136 AV/57 ST,5,9,2022,05-09-2022
-113.4706788,53.6078345,340,2022/09/05 12:00:00+00,Violent,Personal Violence,Assault,145 AV/85 ST,5,9,2022,05-09-2022
